customer_id,region,plan_type,contract_type,payment_method,device_type,support_channel,issue_type,tenure_months,monthly_charges_usd,total_charges_usd,avg_monthly_data_gb,num_support_contacts,first_call_resolution,nps_score,csat_score,csat_verbatim_text,sentiment_label,sentiment_score,churn_risk_score,churned,revenue_per_tenure_month,support_intensity_index,loyalty_tier,weighted_sentiment_index,interaction_date
CUST02540,Northeast,Standard,Month-to-Month,In-Store,Smartphone,Phone,Contract Issue,61,204.75,12085.21,22.61,1,True,3,3,Nothing exceptional,Neutral,0.3958,81.4,1,198.12,0.0161,Platinum,0.6302,2023-09-10
CUST02541,Southwest,Enterprise,Month-to-Month,Manual-Online,Business Line,Chat,Billing Dispute,64,177.31,11358.0,94.32,12,True,-14,3,Acceptable service,Neutral,0.5151,100,1,177.47,0.1846,Platinum,0.6005,2023-08-05
CUST02542,Northeast,Basic,2-Year,Mail,Smartphone,Chat,Contract Issue,56,234.17,13318.22,49.55,2,True,-51,1,Worst customer service experience,Negative,0.0063,100,1,237.83,0.0351,Gold,0.3357,2022-12-03
CUST02543,Midwest,Premium,2-Year,In-Store,Home Internet,App,Device Problem,76,50.1,3300.9,26.34,12,False,-16,4,Highly satisfied with resolution,Positive,0.7051,77.2,1,43.43,0.1558,Platinum,0.647,2022-02-04
CUST02544,West,Standard,1-Year,Manual-Online,Home Internet,Chat,Speed Issue,25,81.79,1952.69,19.73,9,False,50,4,Agent went above and beyond,Positive,0.8904,58.0,0,78.11,0.3462,Silver,0.7625,2022-08-25
CUST02545,Southwest,Enterprise,1-Year,Auto-Pay,Hotspot,Chat,Speed Issue,82,34.31,2627.19,27.54,9,False,-34,3,Got what I needed but took a while,Neutral,0.3363,100,1,32.04,0.1084,Platinum,0.5155,2023-05-09
CUST02546,West,Basic,Month-to-Month,Manual-Online,Business Line,Phone,Billing Dispute,77,172.23,12044.87,26.64,2,True,-79,2,Terrible wait times,Negative,0.0991,100,1,156.43,0.0256,Platinum,0.3868,2024-06-19
CUST02547,Southwest,Basic,Month-to-Month,Mail,Tablet,Email,Device Problem,50,201.95,10304.7,67.28,4,True,-86,4,Agent went above and beyond,Positive,0.7394,75.2,1,206.09,0.0784,Gold,0.5745,2024-12-15
CUST02548,Southeast,Enterprise,2-Year,Auto-Pay,Hotspot,Chat,No Issue,7,92.65,581.9,58.8,15,False,24,5,Highly satisfied with resolution,Positive,0.9218,45.2,0,83.13,1.875,Bronze,0.817,2023-02-18
CUST02549,Southeast,Standard,1-Year,Mail,Home Internet,Phone,Device Problem,11,159.65,1658.39,40.08,14,True,-67,1,Billing overcharge not fixed,Negative,0.1003,100,1,150.76,1.1667,Bronze,0.3077,2022-02-18
CUST02550,Southeast,Premium,1-Year,Manual-Online,Business Line,App,Network Outage,49,214.89,9891.25,69.0,3,True,72,4,Agent went above and beyond,Positive,0.7948,41.6,0,201.86,0.06,Gold,0.851,2024-12-02
CUST02551,West,Enterprise,2-Year,Auto-Pay,Business Line,In-Store,Plan Change,55,81.02,4601.29,118.44,9,True,38,2,Very disappointed with service,Negative,0.2238,100,1,83.66,0.1607,Gold,0.5915,2023-08-08
CUST02552,Southwest,Basic,2-Year,In-Store,Hotspot,Email,Device Problem,36,70.97,2198.92,17.39,9,True,-13,2,Worst customer service experience,Negative,0.0191,100,1,61.08,0.2432,Gold,0.5022,2023-11-16
CUST02553,Midwest,Enterprise,2-Year,Manual-Online,Business Line,In-Store,Speed Issue,8,130.39,1091.13,104.78,7,True,-36,4,Problem resolved quickly,Positive,0.7795,71.2,1,136.39,0.7778,Bronze,0.662,2022-12-11
CUST02554,Southwest,Basic,Month-to-Month,In-Store,Home Internet,App,Plan Change,78,181.62,13956.6,3.21,11,False,22,4,Seamless experience overall,Positive,0.7433,67.6,0,178.93,0.1392,Platinum,0.7135,2022-08-06
CUST02555,Southeast,Standard,2-Year,Manual-Online,Hotspot,In-Store,Device Problem,79,234.66,19464.37,57.9,9,False,-38,1,Problem kept recurring,Negative,0.2333,100,1,246.38,0.1125,Platinum,0.3085,2022-05-18
CUST02556,Southwest,Enterprise,Month-to-Month,Mail,Home Internet,In-Store,Contract Issue,68,120.45,7623.41,28.66,7,False,-47,5,Excellent support experience,Positive,0.6967,43.4,0,112.11,0.1014,Platinum,0.6927,2023-02-10
CUST02557,Southeast,Enterprise,Month-to-Month,In-Store,Business Line,App,Device Problem,39,35.98,1263.7,48.18,8,False,15,1,Agent was unhelpful,Negative,0.1182,100,1,32.4,0.2,Gold,0.4012,2023-07-05
CUST02558,Southeast,Premium,2-Year,In-Store,Hotspot,Chat,Network Outage,14,173.6,2250.69,6.76,1,True,79,2,Will consider switching providers,Negative,0.0749,96.2,1,160.76,0.0667,Silver,0.6633,2023-06-06
CUST02559,Southwest,Standard,2-Year,Auto-Pay,Smartphone,App,Network Outage,3,108.17,331.55,39.24,9,True,2,5,Agent went above and beyond,Positive,0.8476,37.6,0,110.52,2.25,Bronze,0.8285,2022-03-22
CUST02560,Northeast,Basic,2-Year,Manual-Online,Tablet,Phone,Billing Dispute,41,59.26,2211.22,114.0,3,True,63,4,Highly satisfied with resolution,Positive,0.8056,43.4,0,53.93,0.0714,Gold,0.8353,2023-07-01
CUST02561,Southeast,Enterprise,1-Year,Mail,Smartphone,Phone,Device Problem,58,209.11,12075.57,101.19,6,True,-43,2,Worst customer service experience,Negative,0.2816,100,1,208.2,0.1017,Gold,0.4497,2023-09-29
CUST02562,Southeast,Basic,Month-to-Month,In-Store,Hotspot,Email,Device Problem,51,241.88,10692.68,104.39,5,True,-87,4,Very happy with service,Positive,0.6855,77.4,0,209.66,0.0962,Gold,0.5728,2024-12-30
CUST02563,Midwest,Basic,2-Year,Mail,Tablet,Phone,Contract Issue,53,111.08,5169.65,31.42,13,True,79,3,Issue eventually resolved,Neutral,0.3382,90.2,1,97.54,0.2407,Gold,0.7632,2022-05-07
CUST02564,Southeast,Premium,2-Year,Mail,Home Internet,Phone,Device Problem,34,96.59,2825.47,104.85,5,True,-24,2,Agent was unhelpful,Negative,0.1019,100,1,83.1,0.1429,Silver,0.483,2023-06-21
CUST02565,Southeast,Premium,2-Year,Mail,Tablet,App,Contract Issue,55,207.33,11167.15,60.08,2,True,100,5,Outstanding customer care,Positive,0.9875,4.0,0,203.04,0.0357,Gold,1.0,2024-07-20
CUST02566,Midwest,Basic,Month-to-Month,In-Store,Smartphone,In-Store,Contract Issue,35,166.05,5524.64,88.49,0,True,78,5,Agent was very helpful,Positive,0.868,4.4,0,157.85,0.0,Silver,0.9615,2022-04-17
CUST02567,Midwest,Premium,1-Year,Mail,Hotspot,Chat,Network Outage,8,118.32,808.95,75.65,13,True,-76,5,Highly satisfied with resolution,Positive,0.9085,61.2,0,101.12,1.4444,Bronze,0.692,2024-07-19
CUST02568,Southeast,Enterprise,Month-to-Month,In-Store,Tablet,Chat,Network Outage,16,99.42,1438.92,37.82,8,True,94,2,Terrible wait times,Negative,0.0763,100,1,89.93,0.4706,Silver,0.6895,2022-02-04
CUST02569,Northeast,Standard,2-Year,Manual-Online,Smartphone,App,Speed Issue,7,240.27,1618.05,29.91,10,True,48,1,Agent was unhelpful,Negative,0.2277,100,1,231.15,1.25,Bronze,0.509,2023-03-05
CUST02570,Southeast,Standard,1-Year,Manual-Online,Smartphone,Email,Contract Issue,47,199.16,8644.8,42.2,12,True,29,3,Nothing exceptional,Neutral,0.4154,98.2,1,183.93,0.25,Gold,0.6757,2023-12-08
CUST02571,West,Standard,Month-to-Month,Manual-Online,Business Line,App,No Issue,38,75.64,2460.12,82.16,2,True,95,4,Great network coverage,Positive,0.776,35.0,0,64.74,0.0513,Gold,0.8913,2023-01-18
CUST02572,Southwest,Basic,2-Year,In-Store,Home Internet,Phone,Contract Issue,66,83.28,5161.96,24.63,2,False,-8,5,Great network coverage,Positive,0.717,25.6,0,78.21,0.0299,Platinum,0.761,2022-02-06
CUST02573,West,Premium,1-Year,Mail,Tablet,Email,Contract Issue,49,170.86,7122.25,25.89,5,False,-75,5,Great network coverage,Positive,0.7789,45.0,0,145.35,0.1,Gold,0.6438,2024-12-01
CUST02574,West,Premium,Month-to-Month,Auto-Pay,Tablet,Chat,Device Problem,44,224.93,9724.74,16.1,8,False,49,1,Billing overcharge not fixed,Negative,0.0624,100,1,221.02,0.1778,Gold,0.4607,2022-02-12
CUST02575,West,Premium,2-Year,In-Store,Home Internet,In-Store,Network Outage,79,66.89,4649.18,75.87,8,True,-97,4,Excellent support experience,Positive,0.8297,85.4,1,58.85,0.1,Platinum,0.5553,2022-06-15
CUST02576,Southwest,Basic,Month-to-Month,Auto-Pay,Tablet,Chat,No Issue,26,196.6,4844.06,22.4,2,False,58,3,Got what I needed but took a while,Neutral,0.3248,72.4,1,186.31,0.0741,Silver,0.6765,2024-03-14
CUST02577,West,Enterprise,1-Year,Mail,Smartphone,Chat,Device Problem,74,78.36,5141.02,41.66,11,True,79,1,Issue still not resolved,Negative,0.2861,100,1,69.47,0.1467,Platinum,0.5633,2023-01-30
CUST02578,Northeast,Basic,Month-to-Month,Mail,Smartphone,App,Network Outage,23,49.92,1012.3,68.68,1,True,26,3,Got what I needed but took a while,Neutral,0.5629,76.8,0,44.01,0.0417,Silver,0.6705,2023-07-03
CUST02579,Southeast,Basic,2-Year,Mail,Smartphone,Email,Network Outage,72,218.6,14118.51,48.34,4,True,-67,3,Decent support,Neutral,0.5956,100,1,196.09,0.0548,Platinum,0.5078,2024-08-29
CUST02580,Northeast,Basic,1-Year,Auto-Pay,Home Internet,Chat,Device Problem,59,241.06,12763.02,109.04,5,True,-35,1,Very disappointed with service,Negative,0.018,100,1,216.32,0.0833,Gold,0.3638,2022-11-26
CUST02581,Southwest,Basic,2-Year,In-Store,Home Internet,App,No Issue,69,188.39,12937.59,78.98,14,True,88,3,Decent support,Neutral,0.4395,90.4,1,187.5,0.2,Platinum,0.779,2024-05-27
CUST02582,Midwest,Premium,1-Year,In-Store,Home Internet,App,Billing Dispute,29,207.21,5378.04,75.78,10,True,96,4,Very professional support team,Positive,0.9909,50.8,0,185.45,0.3333,Silver,0.893,2022-02-12
CUST02583,Southwest,Standard,2-Year,Mail,Business Line,Email,Plan Change,52,99.18,4607.8,6.12,0,True,-20,2,Agent was unhelpful,Negative,0.0074,100,1,88.61,0.0,Gold,0.49,2022-12-23
CUST02584,Northeast,Enterprise,Month-to-Month,Auto-Pay,Smartphone,Phone,Device Problem,60,106.88,5786.77,42.32,13,True,82,1,Agent was unhelpful,Negative,0.1587,100,1,96.45,0.2131,Platinum,0.5685,2023-12-01
CUST02585,Northeast,Basic,1-Year,Manual-Online,Tablet,Chat,Network Outage,45,141.52,5527.43,96.38,5,False,-43,2,No accountability at all,Negative,0.23,100,1,122.83,0.1087,Gold,0.3997,2022-04-19
CUST02586,Midwest,Basic,2-Year,Mail,Smartphone,Chat,Network Outage,48,140.46,6138.78,84.55,7,True,1,3,Could be improved,Neutral,0.5768,93.8,1,127.89,0.1429,Gold,0.6268,2022-09-17
CUST02587,Northeast,Basic,Month-to-Month,Mail,Smartphone,In-Store,Plan Change,14,30.16,403.73,12.28,14,False,9,2,Poor network reliability,Negative,0.0256,100,1,28.84,0.9333,Silver,0.4908,2022-11-08
CUST02588,West,Enterprise,Month-to-Month,Mail,Smartphone,Chat,Billing Dispute,58,198.25,11926.23,64.56,13,True,7,3,Could be improved,Neutral,0.5659,100,1,205.62,0.2203,Gold,0.6372,2023-12-18
CUST02589,Southwest,Premium,1-Year,In-Store,Tablet,In-Store,Speed Issue,24,105.4,2310.79,53.87,12,False,83,4,Problem resolved quickly,Positive,0.8722,57.4,0,96.28,0.48,Silver,0.8202,2024-02-05
CUST02590,Northeast,Enterprise,2-Year,Mail,Smartphone,Phone,Contract Issue,21,244.31,5028.73,79.13,0,True,-33,1,Terrible wait times,Negative,0.2137,100,1,239.46,0.0,Silver,0.3672,2022-05-07
CUST02591,West,Basic,1-Year,Auto-Pay,Business Line,App,Device Problem,81,192.22,13672.9,7.9,9,False,25,2,Will consider switching providers,Negative,0.1256,100,1,168.8,0.1098,Platinum,0.5188,2022-07-07
CUST02592,Midwest,Premium,2-Year,Manual-Online,Tablet,App,No Issue,38,50.15,1667.76,91.05,0,False,-53,5,Great network coverage,Positive,0.6348,30.6,0,43.89,0.0,Gold,0.6823,2024-04-16
CUST02593,West,Basic,2-Year,Manual-Online,Smartphone,App,Plan Change,8,107.29,743.97,63.12,8,True,-30,5,Problem resolved quickly,Positive,0.763,42.0,0,93.0,0.8889,Bronze,0.7725,2023-10-21
CUST02594,West,Basic,2-Year,Mail,Home Internet,App,Contract Issue,32,92.55,2603.23,108.35,8,True,80,4,Seamless experience overall,Positive,0.7551,50.0,0,81.35,0.2424,Silver,0.865,2022-07-13
CUST02595,Southwest,Enterprise,2-Year,In-Store,Tablet,Chat,Plan Change,53,92.92,4482.93,72.72,6,True,0,5,Problem resolved quickly,Positive,0.8917,32.0,0,84.58,0.1111,Gold,0.825,2024-12-06
CUST02596,West,Basic,2-Year,Manual-Online,Business Line,Email,Billing Dispute,54,177.83,9238.2,71.12,9,True,-33,5,Agent was very helpful,Positive,0.7511,44.6,0,171.08,0.1636,Gold,0.7672,2024-06-16
CUST02597,West,Standard,Month-to-Month,Auto-Pay,Tablet,Email,Plan Change,13,58.73,766.32,101.12,14,False,3,2,Billing overcharge not fixed,Negative,0.2392,100,1,58.95,1.0,Silver,0.4803,2024-06-24
CUST02598,Midwest,Premium,1-Year,Mail,Hotspot,Phone,No Issue,17,96.73,1675.59,48.73,10,True,5,5,Agent was very helpful,Positive,0.6266,39.0,0,98.56,0.5556,Silver,0.8337,2024-01-30
CUST02599,Northeast,Enterprise,Month-to-Month,Manual-Online,Hotspot,Phone,Contract Issue,71,95.35,6107.15,55.06,10,True,60,1,Problem kept recurring,Negative,0.0779,100,1,86.02,0.1389,Platinum,0.53,2023-11-13
CUST02600,Southwest,Basic,1-Year,Mail,Home Internet,Email,Plan Change,59,143.87,7410.37,65.93,7,True,-55,4,Seamless experience overall,Positive,0.8143,75.0,1,125.6,0.1167,Gold,0.6288,2023-04-27
CUST02601,Southeast,Premium,2-Year,In-Store,Business Line,Phone,Contract Issue,17,232.43,3644.93,35.15,3,False,-97,2,Agent was unhelpful,Negative,0.0928,100,1,214.41,0.1667,Silver,0.3053,2024-09-24
CUST02602,West,Premium,1-Year,Mail,Smartphone,Email,Billing Dispute,14,171.83,2323.2,14.0,3,True,72,4,Problem resolved quickly,Positive,0.8273,41.6,0,165.94,0.2,Silver,0.851,2022-06-12
CUST02603,Southeast,Standard,1-Year,In-Store,Hotspot,App,Contract Issue,2,178.31,312.73,57.5,4,False,25,1,Worst customer service experience,Negative,0.1942,100,1,156.37,1.3333,Bronze,0.4188,2023-11-24
CUST02604,Southeast,Basic,2-Year,Auto-Pay,Home Internet,Email,Speed Issue,63,155.37,10167.76,2.67,0,True,-93,5,Very professional support team,Positive,0.8934,38.6,0,161.39,0.0,Platinum,0.6623,2022-12-08
CUST02605,Southwest,Basic,1-Year,In-Store,Smartphone,App,Plan Change,50,101.66,5081.83,4.92,7,False,7,3,Got what I needed but took a while,Neutral,0.492,92.6,1,101.64,0.1373,Gold,0.5873,2024-07-16
CUST02606,Southeast,Basic,Month-to-Month,Manual-Online,Business Line,In-Store,Speed Issue,54,69.24,3487.74,118.52,0,True,48,5,Very happy with service,Positive,0.8677,10.4,0,64.59,0.0,Gold,0.909,2022-09-04
CUST02607,Southwest,Basic,Month-to-Month,Manual-Online,Smartphone,Chat,Speed Issue,25,130.32,2869.5,116.68,15,True,85,2,Agent was unhelpful,Negative,0.003,100,1,114.78,0.5769,Silver,0.6737,2022-05-25
CUST02608,Northeast,Basic,1-Year,Manual-Online,Tablet,Phone,No Issue,76,132.81,10486.73,47.6,3,True,-32,1,Issue still not resolved,Negative,0.2927,100,1,137.98,0.039,Platinum,0.369,2022-05-02
CUST02609,West,Basic,2-Year,Manual-Online,Home Internet,Phone,Plan Change,22,212.99,4633.8,37.68,4,False,-45,3,Expected better response time,Neutral,0.3919,97.0,1,210.63,0.1739,Silver,0.4963,2022-12-10
CUST02610,West,Standard,2-Year,Mail,Hotspot,App,Speed Issue,45,163.97,6350.09,17.75,7,True,-8,3,Acceptable service,Neutral,0.4045,95.6,1,141.11,0.1522,Gold,0.611,2022-11-01
CUST02611,Southwest,Standard,1-Year,Mail,Tablet,App,No Issue,78,51.43,3758.55,79.85,0,True,-18,5,Seamless experience overall,Positive,0.7463,23.6,0,48.19,0.0,Platinum,0.7935,2022-02-07
CUST02612,Southeast,Enterprise,Month-to-Month,In-Store,Business Line,App,Contract Issue,8,245.75,2015.25,103.14,9,True,9,4,Agent was very helpful,Positive,0.8608,66.2,1,251.91,1.0,Bronze,0.7408,2023-01-19
CUST02613,West,Basic,1-Year,In-Store,Hotspot,App,Billing Dispute,10,153.72,1496.0,15.4,5,True,-14,5,Outstanding customer care,Positive,0.8144,32.8,0,149.6,0.4545,Bronze,0.8005,2024-09-17
CUST02614,Midwest,Premium,Month-to-Month,Auto-Pay,Business Line,Phone,Device Problem,24,151.57,3659.4,116.45,11,True,26,2,Very disappointed with service,Negative,0.1672,100,1,152.47,0.44,Silver,0.5705,2022-02-16
CUST02615,Midwest,Enterprise,Month-to-Month,Auto-Pay,Business Line,In-Store,Speed Issue,27,242.16,6417.49,119.33,14,True,75,2,Will consider switching providers,Negative,0.0387,100,1,237.68,0.5,Silver,0.6562,2023-12-06
CUST02616,Midwest,Enterprise,2-Year,Auto-Pay,Business Line,Email,Device Problem,77,190.35,12462.62,41.4,3,True,99,2,Poor network reliability,Negative,0.082,96.2,1,161.85,0.0385,Platinum,0.6983,2023-01-19
CUST02617,Midwest,Premium,1-Year,Auto-Pay,Smartphone,Phone,Speed Issue,15,155.86,2005.82,107.66,14,True,-22,3,Service was okay,Neutral,0.4864,100,1,133.72,0.875,Silver,0.5865,2024-01-07
CUST02618,West,Enterprise,Month-to-Month,In-Store,Business Line,In-Store,Device Problem,37,130.77,4347.69,107.85,1,True,-15,4,Agent was very helpful,Positive,0.8677,55.0,0,117.51,0.0263,Gold,0.6987,2022-03-02
CUST02619,Southwest,Basic,2-Year,Auto-Pay,Smartphone,In-Store,Network Outage,35,171.0,5455.2,92.67,2,True,-33,2,Poor network reliability,Negative,0.0471,100,1,155.86,0.0556,Silver,0.4672,2022-02-01
CUST02620,Midwest,Enterprise,1-Year,Mail,Tablet,Phone,No Issue,56,248.37,13977.24,90.36,15,False,-12,4,Highly satisfied with resolution,Positive,0.7388,82.4,1,249.59,0.2632,Gold,0.654,2023-11-11
CUST02621,Southwest,Enterprise,2-Year,In-Store,Home Internet,App,Speed Issue,4,189.43,708.65,46.76,15,True,68,4,Great network coverage,Positive,0.7892,66.4,1,177.16,3.0,Bronze,0.844,2023-04-05
CUST02622,Northeast,Basic,Month-to-Month,Manual-Online,Hotspot,Email,Speed Issue,52,171.03,8165.31,30.67,9,False,59,5,Highly satisfied with resolution,Positive,0.6545,26.2,0,157.03,0.1698,Gold,0.8782,2023-06-28
CUST02623,Southwest,Premium,1-Year,Mail,Smartphone,Email,No Issue,16,181.67,2651.72,5.19,12,True,95,2,Worst customer service experience,Negative,0.181,100,1,165.73,0.7059,Silver,0.6913,2023-11-17
CUST02624,Northeast,Basic,2-Year,Auto-Pay,Business Line,In-Store,Contract Issue,16,73.51,1151.45,102.81,11,True,-17,5,Outstanding customer care,Positive,0.6654,45.4,0,71.97,0.6471,Silver,0.7953,2024-12-10
CUST02625,Northeast,Standard,Month-to-Month,Manual-Online,Hotspot,Chat,Plan Change,79,131.25,10807.94,55.98,2,True,33,1,Worst customer service experience,Negative,0.1324,100,1,136.81,0.025,Platinum,0.4828,2024-08-01
CUST02626,Midwest,Standard,1-Year,Auto-Pay,Hotspot,App,Plan Change,1,220.53,210.38,72.83,14,True,-34,2,Will consider switching providers,Negative,0.2309,100,1,210.38,7.0,Bronze,0.4655,2024-08-21
CUST02627,Midwest,Standard,2-Year,In-Store,Home Internet,In-Store,Contract Issue,67,147.3,8807.65,61.17,2,False,61,1,No accountability at all,Negative,0.1996,100,1,131.46,0.0294,Platinum,0.4818,2024-07-29
CUST02628,West,Premium,2-Year,In-Store,Business Line,Chat,Plan Change,38,71.58,2741.48,50.3,10,True,85,1,Problem kept recurring,Negative,0.2512,100,1,72.14,0.2564,Gold,0.5737,2022-03-16
CUST02629,Northeast,Premium,Month-to-Month,Auto-Pay,Tablet,In-Store,Billing Dispute,48,100.07,4895.48,36.6,4,True,-14,5,Highly satisfied with resolution,Positive,0.8151,30.8,0,101.99,0.0816,Gold,0.8005,2024-06-23
CUST02630,West,Premium,1-Year,Auto-Pay,Tablet,In-Store,Plan Change,12,79.96,910.78,29.77,6,True,100,5,Problem resolved quickly,Positive,0.7394,12.0,0,75.9,0.4615,Silver,1.0,2023-09-21
CUST02631,Northeast,Standard,2-Year,Manual-Online,Hotspot,Email,Plan Change,23,74.39,1731.81,83.47,1,True,-27,3,Could be improved,Neutral,0.3233,87.4,1,75.3,0.0417,Silver,0.5777,2022-07-28
CUST02632,West,Standard,2-Year,Mail,Hotspot,Phone,Speed Issue,14,230.28,2922.8,15.94,13,True,-66,4,Agent was very helpful,Positive,0.6822,89.2,1,208.77,0.8667,Silver,0.6095,2024-08-09
CUST02633,Midwest,Basic,Month-to-Month,Auto-Pay,Smartphone,In-Store,Billing Dispute,81,217.69,16355.81,99.82,8,True,-47,3,Service was okay,Neutral,0.3544,100,1,201.92,0.0976,Platinum,0.5428,2024-02-08
CUST02634,Southeast,Standard,2-Year,In-Store,Home Internet,Email,Billing Dispute,52,170.42,8582.55,66.13,15,True,-57,3,Nothing exceptional,Neutral,0.5163,100,1,165.05,0.283,Gold,0.5252,2022-06-30
CUST02635,Midwest,Standard,1-Year,Auto-Pay,Home Internet,Phone,Contract Issue,26,177.07,4763.1,44.54,8,True,37,3,Service was okay,Neutral,0.4901,88.6,1,183.2,0.2963,Silver,0.6897,2022-10-18
CUST02636,Southeast,Premium,1-Year,Mail,Tablet,Phone,Speed Issue,5,226.14,1170.86,112.0,7,True,95,4,Excellent support experience,Positive,0.9845,45.0,0,234.17,1.1667,Bronze,0.8913,2023-04-08
CUST02637,Southwest,Basic,Month-to-Month,In-Store,Hotspot,App,Plan Change,18,134.11,2460.16,20.65,8,True,29,4,Very happy with service,Positive,0.9008,60.2,0,136.68,0.4211,Silver,0.7758,2024-05-07
CUST02638,Southwest,Standard,Month-to-Month,In-Store,Hotspot,Email,Device Problem,31,142.0,4261.19,8.53,4,True,-47,5,Very professional support team,Positive,0.9112,37.4,0,137.46,0.125,Silver,0.7428,2023-09-01
CUST02639,Southwest,Enterprise,2-Year,Auto-Pay,Smartphone,Email,Contract Issue,47,137.42,6728.72,99.25,6,True,17,5,Agent was very helpful,Positive,0.7624,28.6,0,143.16,0.125,Gold,0.8548,2024-03-06
CUST02640,Northeast,Premium,Month-to-Month,In-Store,Hotspot,In-Store,Speed Issue,4,52.56,212.65,2.85,13,False,-12,3,Waited longer than expected,Neutral,0.4901,100,1,53.16,2.6,Bronze,0.554,2022-03-21
CUST02641,West,Premium,2-Year,Mail,Business Line,In-Store,No Issue,18,66.03,1050.49,22.62,8,True,-96,1,Issue still not resolved,Negative,0.1722,100,1,58.36,0.4211,Silver,0.257,2022-03-18
CUST02642,West,Enterprise,Month-to-Month,Manual-Online,Home Internet,Phone,Speed Issue,76,47.27,3536.23,96.55,9,True,-88,2,Issue still not resolved,Negative,0.0401,100,1,46.53,0.1169,Platinum,0.371,2022-10-23
CUST02643,Southeast,Standard,2-Year,Mail,Smartphone,Email,Billing Dispute,17,169.91,2992.39,36.46,4,True,88,5,Agent was very helpful,Positive,0.6683,10.4,0,176.02,0.2222,Silver,0.979,2023-05-07
CUST02644,Northeast,Standard,Month-to-Month,Manual-Online,Smartphone,Chat,Billing Dispute,13,71.94,878.66,112.65,5,True,-33,2,Will consider switching providers,Negative,0.2509,100,1,67.59,0.3571,Silver,0.4672,2022-07-16
CUST02645,Southeast,Premium,Month-to-Month,Manual-Online,Business Line,Email,Device Problem,15,169.96,2414.13,49.89,8,True,4,4,Outstanding customer care,Positive,0.6224,65.2,1,160.94,0.5,Silver,0.732,2024-07-19
